d,b,t,r_out,n_r,n,mxx,myy,vx,vy,mzz,area,ixx,iyy,ixy,g_eff,utilization,section_param_id,section_type
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-296434.2552342606,17396562.059291955,-26489713.33106661,-193657.54514996771,67849.67804250785,13893296.861680947,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.378745047252907,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-237580.94214484026,-19111506.0861009,3952452.8871475905,197587.77562393085,-139167.8082421375,2370392.0313572586,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.393694490101238,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-578717.2755579266,-5857429.80274222,21727144.01224471,-105615.63144712237,-126711.56455922106,-1316939.3704668246,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.2802486948246106,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,122804.08270121412,-24388617.80566305,-141962.06707783416,-5306.43672620022,-122390.57034026616,13571871.360189274,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.195170172008067,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,448311.4958810783,-14720188.750904726,-18841160.08387053,-88290.03797430597,236803.14172253147,15846299.803944483,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.39693187934210905,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-159126.67892008147,-16281627.111790108,13293407.932958737,-237818.3324155212,187089.3457430784,-15859717.95221021,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.5708882667953606,1,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,233467.85188803356,-16799987.962134182,3599556.8054304905,179159.9121019981,144302.12976512988,-9333793.195162177,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.8562592116233041,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,601464.3675639273,-1880749.5724374093,14048649.075727686,-208660.84626119238,-105501.27294547667,8716872.094493281,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.9905361202866131,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,486188.94343027053,-16011152.871626781,23349779.21084889,173360.03675449814,-77031.67719523149,11285566.240723088,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.96661477286837,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-373686.35792992753,15904978.035502214,20968296.116619244,-177824.52513740107,-159634.50940718217,9543660.493122678,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.878574254955165,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-444111.2223674685,10081916.700112667,-2424887.439860191,-13242.630052462715,261217.8172758713,12384754.952541448,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.6705079583608499,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,617389.2497629938,13962920.290969636,-23218795.791826762,124909.99527647678,234659.4318037596,-22582403.661301956,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,1.0247414751733603,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,913965.1265771464,-10795213.633697607,-23886151.80165857,62616.449349470204,-87098.19361628912,19911554.931420997,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.8695681424221627,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-620010.856717718,-10299556.589409076,10257672.545165323,51219.34322922578,-124835.41836021518,-6735007.159799956,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.6711340493941488,2,rectangular_hollow_section
